model,hyper_params,fold,accuracy,precision,recall,f1,f2,mcc
LR,"{'C': 0.4167, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 1.0, 'max_iter': 200, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l1', 'random_state': 52, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",10,0.9470443349753694,0.9478882391163093,0.9473684210526315,0.9473359824831725,0.9472854304876214,0.8951918025972584
LR,"{'C': 1.0891, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.0, 'max_iter': 670, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 53, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",11,0.9298029556650247,0.9298245614035088,0.9298245614035088,0.9298245614035088,0.9298245614035088,0.8596059113300493
LR,"{'C': 0.0144, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.9, 'max_iter': 760, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 54, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",12,1.0,1.0,1.0,1.0,1.0,1.0
LR,"{'C': 0.4525, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.8, 'max_iter': 140, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 55, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",13,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
LR,"{'C': 0.8486, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.1, 'max_iter': 780, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 56, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",14,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
LR,"{'C': 0.6757, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.9, 'max_iter': 160, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 57, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",15,0.9642857142857143,0.9671760045274476,0.9649122807017544,0.9648473034437947,0.9646009433521692,0.9320212414264206
LR,"{'C': 32.2838, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.3, 'max_iter': 300, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 58, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",16,0.9125615763546798,0.9128424509549737,0.9122807017543859,0.9122807017543859,0.9122133051304384,0.8251231527093597
LR,"{'C': 0.6135, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.7, 'max_iter': 290, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l1', 'random_state': 59, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",17,0.9642857142857143,0.9666666666666667,0.9642857142857143,0.9642401021711366,0.9639722392324964,0.9309493362512627
LR,"{'C': 0.3367, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.8, 'max_iter': 490, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 60, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",18,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
LR,"{'C': 0.1939, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.7, 'max_iter': 320, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'elasticnet', 'random_state': 61, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",19,0.9464285714285714,0.9469987228607918,0.9464285714285714,0.9464114832535885,0.9463493035358947,0.8934271123648291
LR,"{'C': 0.0338, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.2, 'max_iter': 540, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 62, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",20,0.9821428571428572,0.9830409356725146,0.9824561403508771,0.982445327494391,0.9823792011812323,0.9654754565201837
LR,"{'C': 0.3048, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.4, 'max_iter': 140, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'elasticnet', 'random_state': 63, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",21,0.9821428571428572,0.9830409356725146,0.9824561403508771,0.982445327494391,0.9823792011812323,0.9654754565201837
LR,"{'C': 0.0874, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.0, 'max_iter': 260, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 64, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",22,0.9642857142857143,0.9666666666666667,0.9642857142857143,0.9642401021711366,0.9639722392324964,0.9309493362512627
LR,"{'C': 2.8804, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 1.0, 'max_iter': 420, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l1', 'random_state': 65, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",23,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9285714285714286
LR,"{'C': 5.7905, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.2, 'max_iter': 630, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 66, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",24,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9285714285714286
LR,"{'C': 0.1006, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.4, 'max_iter': 710, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 67, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",25,0.9649014778325123,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9298029556650246
LR,"{'C': 1.1321, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.8, 'max_iter': 860, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 68, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",26,0.9655172413793103,0.9672514619883041,0.9649122807017544,0.9648906749632703,0.9646185294813909,0.932183199398798
LR,"{'C': 0.8295, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.0, 'max_iter': 440, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 69, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",27,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9285714285714286
LR,"{'C': 0.0527, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.2, 'max_iter': 820, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 70, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",28,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
LR,"{'C': 0.4954, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.7, 'max_iter': 800, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 71, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",29,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
LR,"{'C': 0.8295, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.4, 'max_iter': 770, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 72, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",30,0.9827586206896552,0.9830611010284331,0.9824561403508771,0.9824561403508771,0.9823835593712413,0.9655172413793104
LR,"{'C': 0.8468, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.2, 'max_iter': 1000, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 73, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",31,0.9482758620689655,0.9524617996604414,0.9473684210526315,0.9472711053442544,0.9466997050392159,0.8998825779289579
LR,"{'C': 0.2633, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.3, 'max_iter': 990, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 74, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",32,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
LR,"{'C': 0.8342, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.8, 'max_iter': 830, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 75, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",33,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
LR,"{'C': 3.3095, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.5, 'max_iter': 170, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l1', 'random_state': 76, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",34,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
LR,"{'C': 0.3757, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.5, 'max_iter': 810, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 77, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",35,0.9642857142857143,0.9671760045274476,0.9649122807017544,0.9648473034437947,0.9646009433521692,0.9320212414264206
LR,"{'C': 0.196, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.2, 'max_iter': 500, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 78, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",36,0.9649014778325123,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9298029556650246
LR,"{'C': 1.543, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.3, 'max_iter': 780, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 79, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",37,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
LR,"{'C': 0.7837, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.5, 'max_iter': 160, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 80, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",38,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
LR,"{'C': 0.1334, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.9, 'max_iter': 780, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 81, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",39,0.9642857142857143,0.9666666666666667,0.9642857142857143,0.9642401021711366,0.9639722392324964,0.9309493362512627
LR,"{'C': 0.2458, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.6, 'max_iter': 650, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 82, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",40,0.9642857142857143,0.9671760045274476,0.9649122807017544,0.9648473034437947,0.9646009433521692,0.9320212414264206
LR,"{'C': 1.1182, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.7, 'max_iter': 820, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 83, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",41,1.0,1.0,1.0,1.0,1.0,1.0
LR,"{'C': 0.0552, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.1, 'max_iter': 790, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'elasticnet', 'random_state': 84, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",42,1.0,1.0,1.0,1.0,1.0,1.0
LR,"{'C': 3.0683, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.8, 'max_iter': 490, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 85, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",43,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
LR,"{'C': 0.7919, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.6, 'max_iter': 620, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'elasticnet', 'random_state': 86, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",44,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8571428571428571
LR,"{'C': 0.1514, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.4, 'max_iter': 830, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 87, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",45,0.9642857142857143,0.9671760045274476,0.9649122807017544,0.9648473034437947,0.9646009433521692,0.9320212414264206
LR,"{'C': 0.5768, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.8, 'max_iter': 440, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'elasticnet', 'random_state': 88, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",46,0.9476600985221675,0.9479517759917033,0.9473684210526315,0.9473684210526315,0.9472984322508399,0.895320197044335
LR,"{'C': 2.1252, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 1.0, 'max_iter': 550, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 89, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",47,0.9821428571428572,0.9827586206896551,0.9821428571428571,0.9821371610845295,0.9820654115005867,0.9649012813540154
LR,"{'C': 0.1359, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.2, 'max_iter': 520, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 90, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",48,1.0,1.0,1.0,1.0,1.0,1.0
LR,"{'C': 1.0913, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.1, 'max_iter': 650, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 91, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",49,0.9642857142857143,0.9666666666666667,0.9642857142857143,0.9642401021711366,0.9639722392324964,0.9309493362512627
