model,hyper_params,fold,accuracy,precision,recall,f1,f2,mcc
LR,"{'C': 1.1403, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.8, 'max_iter': 920, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 59, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",17,0.9636243386243386,0.9640255803989399,0.9634146341463414,0.9635645987546939,0.9634368193717531,0.9196767011018283
LR,"{'C': 2.0315, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 1.0, 'max_iter': 270, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l1', 'random_state': 60, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",18,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
LR,"{'C': 66.7778, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.5, 'max_iter': 220, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 61, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",19,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
LR,"{'C': 0.0093, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.7, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 62, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",20,0.973499361430396,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.9469987228607918
LR,"{'C': 0.1354, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 1.0, 'max_iter': 830, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 63, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",21,0.9642857142857143,0.9767491016698373,0.9759036144578314,0.9756725313954229,0.9756590322993434,0.9465674698284022
LR,"{'C': 7.8946, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.2, 'max_iter': 350, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 64, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",22,0.9642857142857143,0.9764808362369338,0.975609756097561,0.9753798144042046,0.9753628386667498,0.9462600928208407
LR,"{'C': 2.267, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.3, 'max_iter': 730, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'elasticnet', 'random_state': 65, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",23,0.9642857142857143,0.9764808362369338,0.975609756097561,0.9753798144042046,0.9753628386667498,0.9462600928208407
LR,"{'C': 13.5676, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.5, 'max_iter': 480, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l1', 'random_state': 66, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",24,0.9907407407407407,0.9882253994953744,0.9878048780487805,0.9878548662515645,0.9877859080734286,0.9734666365443033
LR,"{'C': 0.0333, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.1, 'max_iter': 790, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 67, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",25,0.9827586206896552,0.988170865279299,0.9879518072289156,0.9879013882667319,0.9878937644798135,0.9736335976357539
LR,"{'C': 0.1866, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 1.0, 'max_iter': 330, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 68, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",26,0.9730519480519481,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.9461038961038961
LR,"{'C': 0.0699, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.8, 'max_iter': 310, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 69, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",27,0.9728835978835979,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.9457671957671958
LR,"{'C': 69.56, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.0, 'max_iter': 860, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 70, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",28,0.9728835978835979,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.9457671957671958
LR,"{'C': 0.3825, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.7, 'max_iter': 700, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 71, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",29,0.9464285714285714,0.9653401797175867,0.9634146341463414,0.962873596099551,0.9628541300252178,0.9197090092274487
LR,"{'C': 0.0965, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.6, 'max_iter': 370, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 72, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",30,0.9907407407407407,0.9883534136546185,0.9879518072289156,0.9879976105912641,0.9879324805460064,0.9740459086196941
LR,"{'C': 0.9079, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.4, 'max_iter': 190, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 73, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",31,0.9642857142857143,0.9767491016698373,0.9759036144578314,0.9756725313954229,0.9756590322993434,0.9465674698284022
LR,"{'C': 1.4051, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.2, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': None, 'random_state': 74, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",32,0.9186507936507937,0.926829268292683,0.926829268292683,0.926829268292683,0.926829268292683,0.8373015873015873
LR,"{'C': 1.096, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.8, 'max_iter': 380, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 75, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",33,0.9728835978835979,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.9457671957671958
LR,"{'C': 0.0973, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.9, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 76, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",34,0.9907407407407407,0.9882253994953744,0.9878048780487805,0.9878548662515645,0.9877859080734286,0.9734666365443033
LR,"{'C': 3.3728, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.3, 'max_iter': 140, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 77, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",35,0.9827586206896552,0.988170865279299,0.9879518072289156,0.9879013882667319,0.9878937644798135,0.9736335976357539
LR,"{'C': 0.6196, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 1.0, 'max_iter': 450, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 78, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",36,0.9461038961038961,0.9518072289156626,0.9518072289156626,0.9518072289156626,0.9518072289156626,0.8922077922077922
LR,"{'C': 0.0649, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.1, 'max_iter': 600, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 79, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",37,0.9728835978835979,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.9457671957671958
LR,"{'C': 0.1721, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.6, 'max_iter': 370, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 80, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",38,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
LR,"{'C': 1.8992, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.1, 'max_iter': 360, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'elasticnet', 'random_state': 81, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",39,0.9642857142857143,0.9764808362369338,0.975609756097561,0.9753798144042046,0.9753628386667498,0.9462600928208407
LR,"{'C': 0.2266, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.2, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 82, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",40,0.9655172413793103,0.9767641996557659,0.9759036144578314,0.9756923799092473,0.9756694404107586,0.9475142485638552
LR,"{'C': 0.0718, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.0, 'max_iter': 520, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 83, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",41,0.9730519480519481,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.9461038961038961
LR,"{'C': 0.057, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.3, 'max_iter': 110, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 84, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",42,0.9636243386243386,0.9640255803989399,0.9634146341463414,0.9635645987546939,0.9634368193717531,0.9196767011018283
LR,"{'C': 4.8062, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.0, 'max_iter': 770, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l1', 'random_state': 85, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",43,0.9728835978835979,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.9457671957671958
LR,"{'C': 1.0228, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.3, 'max_iter': 490, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 86, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",44,0.9907407407407407,0.9882253994953744,0.9878048780487805,0.9878548662515645,0.9877859080734286,0.9734666365443033
LR,"{'C': 0.5911, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.1, 'max_iter': 960, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 87, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",45,0.9655172413793103,0.9767641996557659,0.9759036144578314,0.9756923799092473,0.9756694404107586,0.9475142485638552
LR,"{'C': 0.3694, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.7, 'max_iter': 840, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 88, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",46,0.9464285714285714,0.9657249688408809,0.963855421686747,0.9633122572105084,0.9633002418749198,0.9201493774639478
LR,"{'C': 2.2442, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.2, 'max_iter': 630, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l1', 'random_state': 89, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",47,0.9636243386243386,0.9640255803989399,0.9634146341463414,0.9635645987546939,0.9634368193717531,0.9196767011018283
LR,"{'C': 0.0085, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.6, 'max_iter': 620, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 90, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",48,0.9728835978835979,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.9457671957671958
LR,"{'C': 0.7024, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.6, 'max_iter': 900, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 91, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",49,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
