model,hyper_params,fold,accuracy,precision,recall,f1,f2,mcc
LR,"{'C': 3.3396, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.3, 'max_iter': 350, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 55, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",13,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
LR,"{'C': 7.8199, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.6, 'max_iter': 550, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 56, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",14,0.9642857142857143,0.9764808362369338,0.975609756097561,0.9753798144042046,0.9753628386667498,0.9462600928208407
LR,"{'C': 2.6782, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.5, 'max_iter': 720, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l1', 'random_state': 57, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",15,0.9827586206896552,0.988170865279299,0.9879518072289156,0.9879013882667319,0.9878937644798135,0.9736335976357539
LR,"{'C': 1.1773, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.5, 'max_iter': 650, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l1', 'random_state': 58, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",16,0.9821428571428572,0.9881669535283992,0.9879518072289156,0.9878965493423325,0.9878911956867192,0.9731733281027651
LR,"{'C': 15.7108, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.4, 'max_iter': 730, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'elasticnet', 'random_state': 59, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",17,0.9457671957671958,0.9512195121951219,0.9512195121951219,0.9512195121951219,0.9512195121951219,0.8915343915343915
LR,"{'C': 8.1163, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.0, 'max_iter': 720, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 60, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",18,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
LR,"{'C': 2.1743, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.4, 'max_iter': 520, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 61, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",19,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
LR,"{'C': 1.4357, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.0, 'max_iter': 680, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 62, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",20,1.0,1.0,1.0,1.0,1.0,1.0
LR,"{'C': 0.0058, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.4, 'max_iter': 180, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': None, 'random_state': 63, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",21,0.9551948051948052,0.9638394849238222,0.963855421686747,0.9636896480269974,0.9637517853710746,0.9187804754209271
LR,"{'C': 3.3405, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.3, 'max_iter': 110, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l1', 'random_state': 64, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",22,0.9728835978835979,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.9457671957671958
LR,"{'C': 11.8163, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.4, 'max_iter': 650, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 65, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",23,0.9550264550264551,0.9634064219430072,0.9634146341463414,0.9632498626904535,0.963310712243813,0.918288850865992
LR,"{'C': 0.5846, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.2, 'max_iter': 690, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 66, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",24,0.9728835978835979,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.9457671957671958
LR,"{'C': 4.2331, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.8, 'max_iter': 1000, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 67, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",25,0.9827586206896552,0.988170865279299,0.9879518072289156,0.9879013882667319,0.9878937644798135,0.9736335976357539
LR,"{'C': 1.1321, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.8, 'max_iter': 860, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 68, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",26,1.0,1.0,1.0,1.0,1.0,1.0
LR,"{'C': 1.2081, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.0, 'max_iter': 230, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'elasticnet', 'random_state': 69, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",27,1.0,1.0,1.0,1.0,1.0,1.0
LR,"{'C': 1.0708, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.8, 'max_iter': 880, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'elasticnet', 'random_state': 70, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",28,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
LR,"{'C': 0.0063, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 1.0, 'max_iter': 330, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': None, 'random_state': 71, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",29,0.9464285714285714,0.9653401797175867,0.9634146341463414,0.962873596099551,0.9628541300252178,0.9197090092274487
LR,"{'C': 0.2855, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.5, 'max_iter': 980, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 72, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",30,1.0,1.0,1.0,1.0,1.0,1.0
LR,"{'C': 4.1085, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.0, 'max_iter': 1000, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l1', 'random_state': 73, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",31,0.9821428571428572,0.9881669535283992,0.9879518072289156,0.9878965493423325,0.9878911956867192,0.9731733281027651
LR,"{'C': 1.3786, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.4, 'max_iter': 260, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l1', 'random_state': 74, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",32,0.9279100529100529,0.938786236347212,0.9390243902439024,0.9387497711507556,0.9388777341010819,0.8635652420207802
LR,"{'C': 2.503, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.7, 'max_iter': 680, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'elasticnet', 'random_state': 75, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",33,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
LR,"{'C': 0.2742, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.3, 'max_iter': 950, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 76, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",34,0.9285714285714286,0.9545836837678723,0.9512195121951219,0.9502144197266149,0.9502141607933898,0.8933250005738372
LR,"{'C': 0.3757, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.5, 'max_iter': 810, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 77, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",35,0.9827586206896552,0.988170865279299,0.9879518072289156,0.9879013882667319,0.9878937644798135,0.9736335976357539
LR,"{'C': 5.5382, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.7, 'max_iter': 960, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l1', 'random_state': 78, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",36,0.9639610389610389,0.9644632168520827,0.963855421686747,0.9640066785732986,0.9638788107859297,0.9201867797761193
LR,"{'C': 1.543, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.3, 'max_iter': 780, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 79, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",37,0.9550264550264551,0.9634064219430072,0.9634146341463414,0.9632498626904535,0.963310712243813,0.918288850865992
LR,"{'C': 0.6925, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.7, 'max_iter': 550, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'elasticnet', 'random_state': 80, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",38,0.9642857142857143,0.9764808362369338,0.975609756097561,0.9753798144042046,0.9753628386667498,0.9462600928208407
LR,"{'C': 15.393, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.4, 'max_iter': 460, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 81, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",39,0.9464285714285714,0.9653401797175867,0.9634146341463414,0.962873596099551,0.9628541300252178,0.9197090092274487
LR,"{'C': 35.2704, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.1, 'max_iter': 220, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 82, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",40,0.9562579821200511,0.9638632451885464,0.963855421686747,0.9637041648001956,0.9637581692081981,0.9201867797761193
LR,"{'C': 0.2812, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.6, 'max_iter': 470, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 83, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",41,0.9642857142857143,0.9767491016698373,0.9759036144578314,0.9756725313954229,0.9756590322993434,0.9465674698284022
LR,"{'C': 0.7593, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.7, 'max_iter': 970, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 84, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",42,0.9464285714285714,0.9653401797175867,0.9634146341463414,0.962873596099551,0.9628541300252178,0.9197090092274487
LR,"{'C': 0.4823, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.6, 'max_iter': 470, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 85, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",43,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
LR,"{'C': 6.4676, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.0, 'max_iter': 130, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'elasticnet', 'random_state': 86, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",44,1.0,1.0,1.0,1.0,1.0,1.0
LR,"{'C': 1.0404, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.6, 'max_iter': 920, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l1', 'random_state': 87, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",45,0.9655172413793103,0.9767641996557659,0.9759036144578314,0.9756923799092473,0.9756694404107586,0.9475142485638552
LR,"{'C': 3.162, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.0, 'max_iter': 940, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 88, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",46,0.9642857142857143,0.9767491016698373,0.9759036144578314,0.9756725313954229,0.9756590322993434,0.9465674698284022
LR,"{'C': 1.2024, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 1.0, 'max_iter': 680, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 89, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",47,0.9907407407407407,0.9882253994953744,0.9878048780487805,0.9878548662515645,0.9877859080734286,0.9734666365443033
LR,"{'C': 0.9122, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 1.0, 'max_iter': 510, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'elasticnet', 'random_state': 90, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",48,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
LR,"{'C': 0.2563, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.1, 'max_iter': 710, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 91, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",49,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
