model,hyper_params,fold,accuracy,precision,recall,f1,f2,mcc
LR,"{'C': 0.7989, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 1.0, 'max_iter': 220, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 70, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",28,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
LR,"{'C': 4.5026, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.6, 'max_iter': 480, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 71, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",29,0.9464285714285714,0.9653401797175867,0.9634146341463414,0.962873596099551,0.9628541300252178,0.9197090092274487
LR,"{'C': 0.3782, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.7, 'max_iter': 1000, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 72, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",30,1.0,1.0,1.0,1.0,1.0,1.0
LR,"{'C': 0.1394, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.1, 'max_iter': 380, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': None, 'random_state': 73, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",31,0.9191558441558442,0.927710843373494,0.927710843373494,0.927710843373494,0.927710843373494,0.8383116883116883
LR,"{'C': 3.8406, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.8, 'max_iter': 810, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 74, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",32,0.9365079365079365,0.9398257613025058,0.9390243902439024,0.939274331257823,0.9390877306700774,0.8658867656593533
LR,"{'C': 0.097, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.5, 'max_iter': 190, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 75, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",33,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
LR,"{'C': 0.461, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.4, 'max_iter': 130, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 76, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",34,0.9642857142857143,0.9764808362369338,0.975609756097561,0.9753798144042046,0.9753628386667498,0.9462600928208407
LR,"{'C': 1.3708, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.0, 'max_iter': 760, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 77, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",35,0.9655172413793103,0.9767641996557659,0.9759036144578314,0.9756923799092473,0.9756694404107586,0.9475142485638552
LR,"{'C': 0.0028, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 1.0, 'max_iter': 390, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': None, 'random_state': 78, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",36,0.9370129870129871,0.9405591715521088,0.9397590361445783,0.9400111309554975,0.9398239019129787,0.8667399619164846
LR,"{'C': 0.2098, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.9, 'max_iter': 220, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 79, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",37,0.9642857142857143,0.9764808362369338,0.975609756097561,0.9753798144042046,0.9753628386667498,0.9462600928208407
LR,"{'C': 0.1331, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.4, 'max_iter': 440, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'elasticnet', 'random_state': 80, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",38,0.9642857142857143,0.9764808362369338,0.975609756097561,0.9753798144042046,0.9753628386667498,0.9462600928208407
LR,"{'C': 3.1009, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.8, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 81, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",39,0.9642857142857143,0.9764808362369338,0.975609756097561,0.9753798144042046,0.9753628386667498,0.9462600928208407
LR,"{'C': 0.2025, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.8, 'max_iter': 770, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 82, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",40,0.9655172413793103,0.9767641996557659,0.9759036144578314,0.9756923799092473,0.9756694404107586,0.9475142485638552
LR,"{'C': 0.0319, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.2, 'max_iter': 320, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 83, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",41,0.9730519480519481,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.9461038961038961
LR,"{'C': 0.057, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.3, 'max_iter': 110, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 84, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",42,0.9636243386243386,0.9640255803989399,0.9634146341463414,0.9635645987546939,0.9634368193717531,0.9196767011018283
LR,"{'C': 0.4965, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.4, 'max_iter': 300, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'elasticnet', 'random_state': 85, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",43,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
LR,"{'C': 1.0157, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.2, 'max_iter': 560, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l1', 'random_state': 86, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",44,0.9907407407407407,0.9882253994953744,0.9878048780487805,0.9878548662515645,0.9877859080734286,0.9734666365443033
LR,"{'C': 5.5928, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.3, 'max_iter': 840, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 87, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",45,0.9562579821200511,0.9638632451885464,0.963855421686747,0.9637041648001956,0.9637581692081981,0.9201867797761193
LR,"{'C': 3.3514, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.8, 'max_iter': 110, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 88, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",46,0.9642857142857143,0.9767491016698373,0.9759036144578314,0.9756725313954229,0.9756590322993434,0.9465674698284022
LR,"{'C': 0.1966, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.2, 'max_iter': 790, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 89, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",47,0.9814814814814814,0.9772357723577235,0.975609756097561,0.9758001809035657,0.9755328476135299,0.9480324003422907
LR,"{'C': 0.0474, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.0, 'max_iter': 970, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 90, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",48,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
LR,"{'C': 0.3786, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.2, 'max_iter': 760, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 91, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",49,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
